0, 0, Header, 0, 1, 960
1, 0, Start_track
1, 0, Control_c, 0, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 100
1, 0, Control_c, 0, 93, 70
1, 0, Program_c, 0, 35
1, 240, Note_on_c, 0, 36, 100
1, 480, Note_on_c, 0, 36, 0
1, 480, Note_on_c, 0, 48, 100
1, 720, Note_on_c, 0, 48, 0
1, 720, Note_on_c, 0, 36, 100
1, 960, Note_on_c, 0, 36, 0
1, 960, Note_on_c, 0, 46, 100
1, 1200, Note_on_c, 0, 46, 0
1, 1200, Note_on_c, 0, 36, 100
1, 1440, Note_on_c, 0, 36, 0
1, 1440, Note_on_c, 0, 43, 100
1, 1680, Note_on_c, 0, 43, 0
1, 1680, Note_on_c, 0, 36, 100
1, 1920, Note_on_c, 0, 36, 0
1, 1920, Note_on_c, 0, 39, 100
1, 2160, Note_on_c, 0, 39, 0
1, 2160, Note_on_c, 0, 40, 100
1, 2400, Note_on_c, 0, 40, 0
1, 2400, Note_on_c, 0, 43, 100
1, 2640, Note_on_c, 0, 43, 0
1, 2640, Note_on_c, 0, 45, 100
1, 2880, Note_on_c, 0, 45, 0
1, 2880, Note_on_c, 0, 43, 100
1, 3120, Note_on_c, 0, 43, 0
1, 3120, Note_on_c, 0, 40, 100
1, 3360, Note_on_c, 0, 40, 0
1, 3360, Note_on_c, 0, 38, 100
1, 3600, Note_on_c, 0, 38, 0
1, 3600, Note_on_c, 0, 37, 100
1, 3840, Note_on_c, 0, 37, 0
1, 4080, Note_on_c, 0, 45, 100
1, 4320, Note_on_c, 0, 45, 0
1, 4320, Note_on_c, 0, 42, 100
1, 4560, Note_on_c, 0, 42, 0
1, 4560, Note_on_c, 0, 35, 100
1, 4800, Note_on_c, 0, 35, 0
1, 5040, Note_on_c, 0, 35, 100
1, 5280, Note_on_c, 0, 35, 0
1, 7920, Note_on_c, 0, 29, 100
1, 8400, Note_on_c, 0, 29, 0
1, 8400, Note_on_c, 0, 32, 100
1, 8640, Note_on_c, 0, 32, 0
1, 8640, Note_on_c, 0, 33, 100
1, 8880, Note_on_c, 0, 33, 0
1, 8880, Note_on_c, 0, 36, 100
1, 9120, Note_on_c, 0, 36, 0
1, 9120, Note_on_c, 0, 38, 100
1, 9360, Note_on_c, 0, 38, 0
1, 9360, Note_on_c, 0, 36, 100
1, 9600, Note_on_c, 0, 36, 0
1, 9600, Note_on_c, 0, 41, 100
1, 9840, Note_on_c, 0, 41, 0
1, 9840, Note_on_c, 0, 33, 100
